Região Geográfica,UF,Regional de Saúde,Município,Código IBGE,Tipo da Instituição,Sigla da Instituição,Nome da Instiuição,Nome do escritório regional/local,CNPJ do escritório regional/local,Tipo da Forma de Abastecimento,Código Forma de abastecimento,Nome da Forma de Abastecimento,Nome da ETA/UTA,Ano de referência,Tipo de captação,Categoria do manancial superficial,Nome do manancial superficial,Categoria do ponto de captação subterrâneo,Nome do ponto de captação subterrâneo,Outorga,Latitude,Longitude,Vazão,Latitude_corrigida,Longitude_corrigida
SUL,RS,5ª CRS,CAXIAS DO SUL,430510,Local,,ALL QUIMICA ENGENHARIA EIRELLI,,,SAC,C430510000023,RESTAURANTE LAGO DO JET,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-29,2387","-51,2795",0.79,-29.2387,-51.2795
SUL,RS,17ª CRS,PANAMBI,431390,Local,,COTRIPAL AGROPECUARIA COOPERATIVA,,,SAC,C431390000054,COTRIPAL REFLORESTAMENTO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,3342","-53,4524",0.06,-28.3342,-53.4524
SUL,RS,17ª CRS,PANAMBI,431390,Local,,PREFEITURA MUNICIPAL DE PANAMBI,,,SAC,C431390000028,CENTRO DE TRIAGEM DE RESIDUOS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto do lixão,S,"-28,2639","-53,5239",0.47,-28.2639,-53.5239
SUL,RS,15ª CRS,LAJEADO DO BUGRE,431142,Local,,QUALITY AGUA,,,SAC,C431142000001,LINHA LAUTERT SAC 01,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"27,6680555","53,1844444",0.0,27.6680555,53.1844444
SUL,RS,14ª CRS,SANTO CRISTO,431790,Local,,MUNICIPIO DE SANTO CRISTO,,,SAC,C431790000023,SAC LINHA TORTA DOZE DE MAIO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,833694","-54,8249444",0.0,-27.833694,-54.8249444
SUL,RS,6ª CRS,TAPEJARA,432090,Local,,PREFEITURA MUNICIPAL DE TAPEJARA,,,SAC,C432090000021,LINHA QUATRO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Linha Quatro,N,"-28,043905","-51,951875",0.77,-28.043905,-51.951875
SUL,RS,6ª CRS,TAPEJARA,432090,Local,,PREFEITURA MUNICIPAL DE TAPEJARA,,,SAC,C432090000017,ST ANT DO CARRETEIRO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,St.Ant.do Carreteiro,N,"-28,21573","-52,08283",1.94,-28.21573,-52.08283
SUL,RS,1ª CRS,GRAVATAI,430920,Local,,TAMBORSUL IND E COM DE EMBALAGENS LTDA,,,SAC,C430920000051,TAMBORSUL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,942065","-50,946426",0.0,-29.942065,-50.946426
SUL,RS,16ª CRS,SAO JOSE DO HERVAL,431846,Local,,PREFEITURA MUNICIPAL DE SAO JOSE DO HERVAL,,,SAC,C431846000002,ASS MORADORES VILA JOAO DE DEUS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 2,N,"-29,0616921","-52,2886863",1.38,-29.0616921,-52.2886863
SUL,RS,12ª CRS,ROQUE GONZALES,431630,Local,,PREFEITURA MUNICIPAL DE ROQUE GONZALES,,,SAC,C431630000026,DONA HELENA MEIO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,P. D. Helena Meio,N,"-28,11","-55,08",0.0,-28.11,-55.08
SUL,RS,12ª CRS,PORTO XAVIER,431510,Local,,PREFEITURA MUNICIPAL DE PORTO XAVIER,,,SAC,C431510000048,RINCAO COMPRIDO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,R COMPRIDO VEIGAS,N,"-27,94258","-55,21574",0.0,-27.94258,-55.21574
SUL,RS,12ª CRS,PORTO XAVIER,431510,Local,,PREFEITURA MUNICIPAL DE PORTO XAVIER,,,SAC,C431510000048,RINCAO COMPRIDO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,R COMPRIDO FERRARIA,N,"-27,94645","-55,22949",0.0,-27.94645,-55.22949
SUL,RS,13ª CRS,PASSO DO SOBRADO,431407,Local,,PREFEITURA MUNICIPAL DE PASSO DO SOBRADO,,,SAC,C431407000012,TAQUARI MIRIM 2,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,69995","-52,29764",6.94,-29.69995,-52.29764
SUL,RS,5ª CRS,BENTO GONCALVES,430210,Local,,PREFEITURA MUNICIPAL DE BENTO GONCALVES,,,SAC,C430210000003,IMACULADA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Imaculada,N,"-29,092172","-51,628142",10.56,-29.092172,-51.628142
SUL,RS,16ª CRS,LAJEADO,431140,Local,,FLORESTAL ALIMENTOS SA,,,SAC,C431140000074,FLORESTAL ALIMENTOS SA POCO EXPEDICAO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-29,2634","-51,5847",0.75,-29.2634,-51.5847
SUL,RS,16ª CRS,LAJEADO,431140,Local,,CLUBE ESPORTIVO LAJEADENSE,,,SAC,C431140000007,CLUBE ESPORTIVO LAJEADENSE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,29364","-52,0333",15.0,-29.29364,-52.0333
SUL,RS,12ª CRS,GUARANI DAS MISSOES,430950,Local,,PREFEITURA MUNICIPAL GUARANI DAS MISSOES,,,SAC,C430950000019,LINHA COQUERAL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,2752174","-54,5724738",0.0,-28.2752174,-54.5724738
SUL,RS,14ª CRS,INDEPENDENCIA,431040,Local,,PREFEITURA MUNICIPAL DE INDEPENDENCIA,,,SAC,C431040000025,SAC RINCAO FEIJO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,899109","-54,119226",5.0,-27.899109,-54.119226
SUL,RS,12ª CRS,GUARANI DAS MISSOES,430950,Local,,PREFEITURA MUNICIPAL GUARANI DAS MISSOES,,,SAC,C430950000006,LINHA JACU NORTE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,193333","-54,844168",0.0,-28.193333,-54.844168
SUL,RS,16ª CRS,COLINAS,430558,Local,,SOCIEDADE DE ABASTECIMENTO LINHA RONCADOR E RS 129,,,SAC,C430558000010,LINHA RONCADORZINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-29,4058","-51,8652",2.73,-29.4058,-51.8652
SUL,RS,12ª CRS,PORTO XAVIER,431510,Local,,PREFEITURA MUNICIPAL DE PORTO XAVIER,,,SAC,C431510000003,LA SALTINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LA SALTINHO,N,"-27,97795","-55,17789",0.0,-27.97795,-55.17789
SUL,RS,17ª CRS,PANAMBI,431390,Local,,COTRIPAL AGROPECUARIA COOPERATIVA,,,SAC,C431390000001,NUCLEO COMUNIDADE BELIZARIO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,4832","-53,4582",0.18,-28.4832,-53.4582
SUL,RS,4ª CRS,SANTIAGO,431740,Local,,MUNICIPIO DE SANTIAGO,,,SAC,C431740000021,RINCÃO DOS LENCINES,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,34293","-54,82201",1.24,-29.34293,-54.82201
SUL,RS,4ª CRS,SANTIAGO,431740,Local,,MUNICIPIO DE SANTIAGO,,,SAC,C431740000005,MONTE ALEGRE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,18527","-54,47237",2.93,-29.18527,-54.47237
SUL,RS,14ª CRS,INDEPENDENCIA,431040,Local,,PREFEITURA MUNICIPAL DE INDEPENDENCIA,,,SAC,C431040000020,SAC - RINCÃO MORMAÇO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,890701","-54,133969",1.0,-27.890701,-54.133969
SUL,RS,4ª CRS,FAXINAL DO SOTURNO,430800,Local,,PREFEITURA MUNICIPAL DE FAXINAL DO SOTURNO,,,SAC,C430800000005,ASSOCIACAO COMUNITARIA SITIO ALTO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,SITIO ALTO,N,"-29,531511","-53,533998",0.2,-29.531511,-53.533998
SUL,RS,12ª CRS,ROQUE GONZALES,431630,Local,,PREFEITURA MUNICIPAL DE ROQUE GONZALES,,,SAC,C431630000043,RINCÃO SECO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,P. Rincão Seco,N,"-28,17","-55,32",0.0,-28.17,-55.32
SUL,RS,15ª CRS,NOVA BOA VISTA,431295,Local,,PREFEITURA MUNICIPAL DE NOVA BOA VISTA,,,SAC,C431295000014,LINHA LAGEADO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,0008","-52,9814",14.0,-28.0008,-52.9814
SUL,RS,5ª CRS,UNIAO DA SERRA,432235,Local,,HYDROQUIMICA TRATAMENTO E ANALISES QUIMICAS LTDA,,,SAC,C432235000018,CAPELA BALDISSERA II,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-28,7922","-51,96",3.7,-28.7922,-51.96
SUL,RS,14ª CRS,TRES DE MAIO,432180,Local,,PREFEITURA MUNICIPAL DE TRES DE MAIO,,,SAC,C432180000036,SAC QUARAINZINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,7984","-54,2243",10.0,-27.7984,-54.2243
SUL,RS,14ª CRS,TRES DE MAIO,432180,Local,,PREFEITURA MUNICIPAL DE TRES DE MAIO,,,SAC,C432180000044,SAC LAGEADO CANCIO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,691","-54,2161",5.0,-27.691,-54.2161
SUL,RS,12ª CRS,GUARANI DAS MISSOES,430950,Local,,PREFEITURA MUNICIPAL GUARANI DAS MISSOES,,,SAC,C430950000032,LINHA TIMBO NORTE ESCOLA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,2495986","-54,5151911",0.0,-28.2495986,-54.5151911
SUL,RS,14ª CRS,INDEPENDENCIA,431040,Local,,PREFEITURA MUNICIPAL DE INDEPENDENCIA,,,SAC,C431040000011,SAC - FLOR DE MAIO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,809107","-54,202479",2.0,-27.809107,-54.202479
SUL,RS,12ª CRS,GUARANI DAS MISSOES,430950,Local,,PREFEITURA MUNICIPAL GUARANI DAS MISSOES,,,SAC,C430950000015,LINHA BOTOCUDOS NORTE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,2352777","-54,69527",0.0,-28.2352777,-54.69527
SUL,RS,12ª CRS,CAIBATE,430330,Local,,PREFEITURA MUNICIPAL DE CAIBATE,,,SAC,C430330000009,SAC LINHA PASSO NOVO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,28914","-54,62465",4.01,-28.28914,-54.62465
SUL,RS,5ª CRS,VACARIA,432250,Local,,RASIP FAZENDA SAO PAULINO,,,SAC,C432250000013,RASIP POMAR SAO LUIS A E B,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO FAZ SÃO LUIS A,S,"-28,240366","-50,541671",0.0,-28.240366,-50.541671
SUL,RS,12ª CRS,SANTO ANGELO,431750,Local,,BALNEARIO PORTO CRISTAL,,,SAC,C431750000096,BALNEARIO PORTO CRISTAL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,19098","-54,21265",2.78,-28.19098,-54.21265
SUL,RS,12ª CRS,SANTO ANGELO,431750,Local,,CENTRO DE RECUPERACAO FISICA DE SANTO ANGELO,,,SAC,C431750000097,SAUNA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,28974","-54,26526",2.78,-28.28974,-54.26526
SUL,RS,12ª CRS,SANTO ANGELO,431750,Local,,PREFEITURA MUNICIPAL DE SANTO ANGELO,,,SAC,C431750000022,ANTERO ROSA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,16513","-54,1381",2.78,-28.16513,-54.1381
SUL,RS,12ª CRS,SANTO ANGELO,431750,Local,,PREFEITURA MUNICIPAL DE SANTO ANGELO,,,SAC,C431750000067,RESTINGA SECA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,13363","-54,21074",5.56,-28.13363,-54.21074
SUL,RS,12ª CRS,ROQUE GONZALES,431630,Local,,PREFEITURA MUNICIPAL DE ROQUE GONZALES,,,SAC,C431630000037,SOBRADO ESCOLA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,P. Linha Sobrado,N,"-28,1","-55,21",0.0,-28.1,-55.21
SUL,RS,5ª CRS,GARIBALDI,430860,Local,,FRIGORIFICO NOVA ARACA LTDA FILIAL INCUBATORIO,,,SAC,C430860000029,GLOBOAVES AGROAVICOLA SAO PAULO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,NOVA ARAÇA,S,"-29,1556","-51,3313",0.0,-29.1556,-51.3313
SUL,RS,12ª CRS,PORTO XAVIER,431510,Local,,PREFEITURA MUNICIPAL DE PORTO XAVIER,,,SAC,C431510000029,LA DUPLA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LA DUPLA ANGELO MOLE,N,"-27,93301","-55,11917",0.0,-27.93301,-55.11917
SUL,RS,12ª CRS,PORTO XAVIER,431510,Local,,PREFEITURA MUNICIPAL DE PORTO XAVIER,,,SAC,C431510000041,LA SECCAO D ALTA P NOVO VILA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LA SECÇ D ALTA P NOV,N,"-27,986671","-55,088821",0.0,-27.986671,-55.088821
SUL,RS,1ª CRS,TAQUARA,432120,Local,,PRATIVITA ALIMENTOS NUTRICIONAIS LTDA,,,SAC,C432120000064,PRATIVITA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,PRATIVITA,S,"-29,6645","-50,783",0.05,-29.6645,-50.783
SUL,RS,4ª CRS,SANTIAGO,431740,Local,,MUNICIPIO DE SANTIAGO,,,SAC,C431740000017,QUATRO BOCAS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,2892","-54,62515",2.23,-29.2892,-54.62515
SUL,RS,12ª CRS,SAO PEDRO DO BUTIA,431937,Local,,PREFEITURA MUNICIPAL DE SAO PEDRO DO BUTIA,,,SAC,C431937000003,BUTIA I. SUL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO GOLDSCHMIDT,S,"-28,0877778","-54,8871667",1.5,-28.0877778,-54.8871667
SUL,RS,12ª CRS,GUARANI DAS MISSOES,430950,Local,,PREFEITURA MUNICIPAL GUARANI DAS MISSOES,,,SAC,C430950000010,LINHA SAO MARCOS CENTRO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,151388","-54,792777",0.0,-28.151388,-54.792777
SUL,RS,14ª CRS,SANTO CRISTO,431790,Local,,MUNICIPIO DE SANTO CRISTO,,,SAC,C431790000011,SAC LINHA GUARAIPO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,843222","-54,7909167",0.0,-27.843222,-54.7909167
SUL,RS,12ª CRS,PORTO XAVIER,431510,Local,,PREFEITURA MUNICIPAL DE PORTO XAVIER,,,SAC,C431510000045,LA ITAQUARARE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,R MACHADO VICENTE MA,N,"-27,92097","-55,23486",0.0,-27.92097,-55.23486
SUL,RS,12ª CRS,PORTO XAVIER,431510,Local,,PREFEITURA MUNICIPAL DE PORTO XAVIER,,,SAC,C431510000045,LA ITAQUARARE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LA ITAQUARARE ORIDES,S,"-27,93328","-55,24541",0.0,-27.93328,-55.24541
SUL,RS,15ª CRS,NOVA BOA VISTA,431295,Local,,PREFEITURA MUNICIPAL DE NOVA BOA VISTA,,,SAC,C431295000004,LINHA PERAU,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,974118","-53,000456",13.0,-27.974118,-53.000456
SUL,RS,12ª CRS,SANTO ANGELO,431750,Local,,PREFEITURA MUNICIPAL DE SANTO ANGELO,,,SAC,C431750000036,DISTRITO FENAMILHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,182613","-54,174049",4.17,-28.182613,-54.174049
SUL,RS,12ª CRS,SANTO ANGELO,431750,Local,,PREFEITURA MUNICIPAL DE SANTO ANGELO,,,SAC,C431750000047,LINHA ALEGRE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,16974","-54,31489",4.17,-28.16974,-54.31489
SUL,RS,12ª CRS,SANTO ANGELO,431750,Local,,ASSOCIACAO ATLETICA BANCO DO BRASIL,,,SAC,C431750000085,AABB 02,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,26906","-54,25759",5.0,-28.26906,-54.25759
SUL,RS,12ª CRS,SANTO ANGELO,431750,Local,,GREMIO AQUATICO GALERNO,,,SAC,C431750000095,CLUBE GALERNO,,2024,SUBTERRANEO,,,NASCENTE/MINA/FONTE,Ponto 1,N,"-28,29628","-54,27098",5.0,-28.29628,-54.27098
SUL,RS,12ª CRS,SANTO ANGELO,431750,Local,,PREFEITURA MUNICIPAL DE SANTO ANGELO,,,SAC,C431750000049,LINHA DO MEIO DISTRITO UNIAO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,2628","-54,24243",4.17,-28.2628,-54.24243
SUL,RS,12ª CRS,SANTO ANGELO,431750,Local,,PREFEITURA MUNICIPAL DE SANTO ANGELO,,,SAC,C431750000057,RESSACA BURITI 02,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,19355","-54,26756",4.17,-28.19355,-54.26756
SUL,RS,6ª CRS,TAPEJARA,432090,Local,,PREFEITURA MUNICIPAL DE TAPEJARA,,,SAC,C432090000014,SAO DOMINGOS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Sao Domingos,N,"-28,098036","-52,053129",2.5,-28.098036,-52.053129
SUL,RS,14ª CRS,TRES DE MAIO,432180,Local,,PREFEITURA MUNICIPAL DE TRES DE MAIO,,,SAC,C432180000019,SAC KM 10,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,71279","-54,25871",6.0,-27.71279,-54.25871
SUL,RS,11ª CRS,JACUTINGA,431090,Local,,PREFEITURA MUNICIPAL,,,SAC,C431090000018,PARIS 01,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,704648","-52,560869",0.0,-27.704648,-52.560869
SUL,RS,16ª CRS,COQUEIRO BAIXO,430583,Local,,PREFEITURA MUNICIPAL DE COQUEIRO BAIXO,,,SAC,C430583000012,SOCIEDADE DE AGUA MANICA E PEDRAS BRANCAS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-29,1869","-52,1183",0.66,-29.1869,-52.1183
SUL,RS,12ª CRS,GUARANI DAS MISSOES,430950,Local,,PREFEITURA MUNICIPAL GUARANI DAS MISSOES,,,SAC,C430950000025,LINHA PORTO ALEGRE NORTE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,2099432","-54,5105162",0.0,-28.2099432,-54.5105162
SUL,RS,12ª CRS,GUARANI DAS MISSOES,430950,Local,,PREFEITURA MUNICIPAL GUARANI DAS MISSOES,,,SAC,C430950000034,LINHA TIMBO SUL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,2633169","-54,523603",0.0,-28.2633169,-54.523603
SUL,RS,12ª CRS,CAIBATE,430330,Local,,PREFEITURA MUNICIPAL DE CAIBATE,,,SAC,C430330000012,SAC CAPAO GRANDE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,27803","-54,67611",3.01,-28.27803,-54.67611
SUL,RS,12ª CRS,GUARANI DAS MISSOES,430950,Local,,PREFEITURA MUNICIPAL GUARANI DAS MISSOES,,,SAC,C430950000035,LINHA VIOLA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,1393239","-54,5022739",0.0,-28.1393239,-54.5022739
SUL,RS,17ª CRS,AJURICABA,430020,Local,,PREFEITURA MUNICIPAL DE AJURICABA,,,SAC,C430020000002,LINHA 26 MEDIANEIRA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"28,2255165","53,6992879",0.0,28.2255165,53.6992879
SUL,RS,11ª CRS,ITATIBA DO SUL,431070,Local,,PREFEITURA MUNICIPAL,,,SAC,C431070000003,LINHA SALTINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-27,24689","-52,45234",0.12,-27.24689,-52.45234
SUL,RS,12ª CRS,ROQUE GONZALES,431630,Local,,PREFEITURA MUNICIPAL DE ROQUE GONZALES,,,SAC,C431630000017,ITAQUARARE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,P. Itaquararé,N,"-27,93","-55,29",0.0,-27.93,-55.29
SUL,RS,18ª CRS,TRES FORQUILHAS,432183,Local,,PREFEITURA MUNICIPAL DE TRES FORQUILHAS,,,SAC,C432183000002,SAC MORRO DO CHAPEU,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,500664","-50,057911",3.88,-29.500664,-50.057911
SUL,RS,12ª CRS,SANTO ANGELO,431750,Local,,PREFEITURA MUNICIPAL DE SANTO ANGELO,,,SAC,C431750000016,AEROPORTO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,17735","-54,14648",4.17,-28.17735,-54.14648
SUL,RS,4ª CRS,NOVA PALMA,431310,Local,,PREFEITURA MUNICIPAL DE NOVA PALMA,,,SAC,C431310000014,LINHA STEFANELLO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO LINHA STEFANELL,N,"-29,379361","-53,37225",0.1,-29.379361,-53.37225
SUL,RS,4ª CRS,NOVA PALMA,431310,Local,,PREFEITURA MUNICIPAL DE NOVA PALMA,,,SAC,C431310000012,LINHA GRAMADO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO LINHA GRAMADO,N,"-29,410583","-53,363555",0.1,-29.410583,-53.363555
SUL,RS,12ª CRS,GUARANI DAS MISSOES,430950,Local,,PREFEITURA MUNICIPAL GUARANI DAS MISSOES,,,SAC,C430950000020,LINHA DO MEL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,2526122","-54,5487346",0.0,-28.2526122,-54.5487346
SUL,RS,12ª CRS,GUARANI DAS MISSOES,430950,Local,,PREFEITURA MUNICIPAL GUARANI DAS MISSOES,,,SAC,C430950000004,LINHA CONCÓRDIA NORTE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,391111","-54,725",0.0,-28.391111,-54.725
SUL,RS,12ª CRS,PORTO XAVIER,431510,Local,,PREFEITURA MUNICIPAL DE PORTO XAVIER,,,SAC,C431510000054,LA LARANJEIRA CAMPINA,,2024,SUBTERRANEO,,,NASCENTE/MINA/FONTE,FONTE LARAJ CAMPINA,N,"-27,98031","-55,14071",0.0,-27.98031,-55.14071
SUL,RS,1ª CRS,CANOAS,430460,Local,,DIPESUL VEICULOS LTDA,,,SAC,C430460000003,POCO DIPESUL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-29,8941","-51,1869",0.0,-29.8941,-51.1869
SUL,RS,17ª CRS,CONDOR,430570,Local,,PREFEITURA MUNICIPAL DE CONDOR,,,SAC,C430570000010,SOLUCAO ALTERNATIVA COLETIVA COLONIA CASCH I,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,2281111","-53,425861",2.78,-28.2281111,-53.425861
SUL,RS,15ª CRS,CONSTANTINA,430580,Local,,PREFEITURA MUNICIPAL DE CONSTANTINA,,,SAC,C430580000023,LINHA BONFANTI,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,0","-53,0",1.7,-28.0,-53.0
SUL,RS,1ª CRS,HARMONIA,430955,Local,,ESB DO BRASIL LTDA,,,SAC,C430955000033,ESB ELABORADORA DE SUBPRODUTOS DE ORIGEM ANIMAL DO BRASIL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,ESB 1,S,"-29,5376489","-51,4241983",47.0,-29.5376489,-51.4241983
SUL,RS,12ª CRS,GARRUCHOS,430865,Local,,PREFEITURA MUNICIPAL DE GARRUCHOS,,,SAC,C430865000008,SAC PAULO MINOZO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Paulo Minozo,N,"-28,290416","-55,533861",1.25,-28.290416,-55.533861
SUL,RS,12ª CRS,GARRUCHOS,430865,Local,,PREFEITURA MUNICIPAL DE GARRUCHOS,,,SAC,C430865000006,SAC PEDRO BORDIN,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Pedro Bordin,N,"-28,3664166","-55,5017777",2.22,-28.3664166,-55.5017777
SUL,RS,12ª CRS,PORTO XAVIER,431510,Local,,PREFEITURA MUNICIPAL DE PORTO XAVIER,,,SAC,C431510000026,LA PEDRA LISA SOMMER,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LA PEDRA LISA SOMMER,N,"-27,90987","-55,09231",0.0,-27.90987,-55.09231
SUL,RS,12ª CRS,SAO NICOLAU,431920,Local,,PREFEITURA MUNICIPAL DE SAO NICOLAU,,,SAC,C431920000004,SANTO IZIDRO II,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,067","-55,415",10.0,-28.067,-55.415
SUL,RS,15ª CRS,NOVA BOA VISTA,431295,Local,,PREFEITURA MUNICIPAL DE NOVA BOA VISTA,,,SAC,C431295000005,LINHA FURINI,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,955776","-52,987274",15.0,-27.955776,-52.987274
SUL,RS,12ª CRS,PORTO XAVIER,431510,Local,,PREFEITURA MUNICIPAL DE PORTO XAVIER,,,SAC,C431510000052,LA BARRO PRETO NORTE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LA BARRO PRETO NORTE,N,"-27,92104","-55,19035",0.0,-27.92104,-55.19035
SUL,RS,12ª CRS,SAO PEDRO DO BUTIA,431937,Local,,PREFEITURA MUNICIPAL DE SAO PEDRO DO BUTIA,,,SAC,C431937000013,BONITA SUL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO MAYER,S,"-28,1191111","-54,8680566",1.5,-28.1191111,-54.8680566
SUL,RS,13ª CRS,PASSO DO SOBRADO,431407,Local,,PREFEITURA MUNICIPAL DE PASSO DO SOBRADO,,,SAC,C431407000004,RINCAO DE NOSSA SENHORA 2,,2024,SUBTERRANEO,,,NASCENTE/MINA/FONTE,Ponto 1,N,"-29,9863","-52,5052",2.78,-29.9863,-52.5052
SUL,RS,13ª CRS,PASSO DO SOBRADO,431407,Local,,PREFEITURA MUNICIPAL DE PASSO DO SOBRADO,,,SAC,C431407000017,PASSO DA MANGUEIRA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-30,0352","-52,4347",1.94,-30.0352,-52.4347
SUL,RS,14ª CRS,SANTO CRISTO,431790,Local,,MUNICIPIO DE SANTO CRISTO,,,SAC,C431790000019,SAC LINHA CENTRAL POCO PARQUE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,825889","-54,6485278",0.0,-27.825889,-54.6485278
